sequence,offset,conf,x1,y1,x2,y2,W,H,tile_x0,tile_y0
20170625_FIRE_mg-s-iqeye,1140,0.3000,1588.0,563.8,1599.9,589.3,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1200,0.2349,1408.1,614.9,1437.9,631.9,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1200,0.1805,1586.3,561.6,1600.0,593.4,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1200,0.3098,1407.8,614.8,1437.9,631.8,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1200,0.2713,1585.9,561.5,1600.0,592.8,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1260,0.7695,1384.6,593.0,1437.3,629.9,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1260,0.7746,1384.2,593.1,1437.3,629.9,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1320,0.4618,1400.9,592.1,1434.5,629.3,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1320,0.1988,1330.6,587.3,1437.5,632.0,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1320,0.4697,1401.0,592.3,1434.3,629.1,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1320,0.1802,1330.5,587.3,1437.3,631.9,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1320,0.1370,1587.0,562.4,1600.0,590.6,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1380,0.5612,1399.5,588.7,1432.6,629.0,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1380,0.1402,1588.6,561.5,1600.0,590.5,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1380,0.5986,1399.5,588.9,1432.6,628.8,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1380,0.1807,1588.4,561.5,1600.0,590.3,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1440,0.5349,1406.5,605.7,1432.0,629.5,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1440,0.1271,1585.4,563.4,1600.0,591.3,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1440,0.6052,1406.4,605.6,1432.0,629.4,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1440,0.1795,1585.0,563.5,1599.9,590.7,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1500,0.2229,1397.8,587.8,1423.6,624.8,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1500,0.1096,1381.7,587.5,1424.1,625.7,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1500,0.2240,1398.1,588.1,1423.6,624.8,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1500,0.1157,1590.1,563.1,1600.0,590.1,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1500,0.1045,1381.9,587.6,1424.1,625.7,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1560,0.6994,1389.7,594.9,1433.5,629.3,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1560,0.7282,1390.8,594.8,1433.5,629.0,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1620,0.6409,1382.5,597.7,1437.9,630.7,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1620,0.6561,1382.4,597.5,1437.9,630.6,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1620,0.1453,1587.4,563.4,1600.0,592.8,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1680,0.1932,1383.3,590.1,1439.8,631.7,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1680,0.2042,1387.8,592.5,1439.4,631.7,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1680,0.1002,1591.0,562.1,1600.0,590.5,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1740,0.7680,1411.8,592.9,1444.3,632.5,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1740,0.7946,1411.8,593.0,1444.2,632.4,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1740,0.1420,1586.1,561.3,1600.0,590.5,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1800,0.7194,1373.4,595.2,1434.3,629.7,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1800,0.1089,1388.8,598.2,1433.8,629.4,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1800,0.7268,1373.3,595.1,1434.3,629.6,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1800,0.1138,1388.3,598.1,1433.8,629.2,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1860,0.1862,1587.9,563.0,1600.0,589.6,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1920,0.7773,1404.1,598.3,1444.1,631.9,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1920,0.7834,1404.0,598.3,1444.1,631.8,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1920,0.1629,1589.7,563.4,1600.0,590.3,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,1980,0.7537,1358.6,588.9,1444.6,631.3,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,1980,0.7754,1358.3,588.9,1444.7,631.3,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2040,0.7584,1396.8,595.0,1446.4,632.2,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2040,0.7585,1396.7,594.9,1446.3,632.1,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2100,0.6455,1376.6,591.0,1425.2,627.2,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2100,0.6744,1376.5,590.9,1425.2,627.1,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2100,0.1126,1587.9,562.4,1600.0,591.6,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2160,0.4742,1363.0,598.1,1442.1,631.2,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2160,0.5985,1358.3,597.9,1442.3,630.9,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2160,0.1561,1585.9,561.9,1600.0,590.2,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2220,0.7491,1347.8,586.0,1439.7,632.6,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2220,0.7498,1349.1,586.0,1439.7,632.3,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2280,0.7226,1376.3,583.2,1437.0,629.9,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2280,0.7568,1376.3,583.3,1436.9,629.8,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2340,0.1646,1296.6,578.8,1423.9,627.3,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2340,0.1405,1345.4,591.3,1420.8,625.7,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2340,0.1207,1262.3,560.9,1425.4,628.4,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2340,0.2171,1297.9,579.2,1423.7,627.1,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2340,0.1452,1345.0,591.3,1420.7,625.6,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2340,0.1131,1317.6,588.3,1421.7,627.0,1600,1200,576,176
20170625_FIRE_mg-s-iqeye,2400,0.5032,1202.2,561.5,1436.4,642.5,1600,1200,576,0
20170625_FIRE_mg-s-iqeye,2400,0.5100,1201.3,561.3,1437.8,642.9,1600,1200,576,176
20170627_FIRE_om-e-mobo-c,-2340,0.2919,1407.8,1412.3,1449.6,1448.1,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2340,0.2960,1407.8,1412.2,1449.6,1448.1,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2280,0.2637,1405.7,1417.0,1446.4,1451.9,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2280,0.2648,1405.7,1417.0,1446.5,1451.9,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2220,0.2810,1402.7,1419.5,1441.7,1456.5,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2220,0.2836,1402.7,1419.5,1441.7,1456.5,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2160,0.1978,1399.3,1423.8,1440.2,1461.9,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2160,0.2052,1399.2,1423.8,1440.2,1461.9,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2100,0.2937,1396.6,1429.4,1436.3,1464.2,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2100,0.1248,1394.2,1388.1,1480.0,1464.6,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2100,0.1064,1395.3,1412.2,1461.0,1464.6,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2100,0.2936,1396.6,1429.4,1436.3,1464.2,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2100,0.1253,1394.2,1388.1,1480.0,1464.6,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2100,0.1068,1395.3,1412.4,1460.5,1464.6,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2040,0.1808,1393.9,1433.9,1432.5,1468.8,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2040,0.1299,1392.2,1389.9,1478.3,1469.3,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-2040,0.1848,1393.9,1433.9,1432.5,1468.8,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-2040,0.1301,1392.2,1389.9,1478.3,1469.4,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1980,0.2332,1391.1,1440.0,1429.2,1473.6,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1980,0.1338,1389.3,1387.2,1479.3,1474.7,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1980,0.2396,1391.0,1440.2,1429.1,1473.3,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1980,0.1339,1389.3,1387.2,1479.3,1474.7,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1920,0.2629,1389.0,1444.0,1427.1,1477.6,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1920,0.2651,1389.0,1444.0,1427.1,1477.6,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1860,0.3730,1385.5,1448.9,1423.8,1482.1,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1860,0.3772,1385.4,1448.8,1423.8,1482.2,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1800,0.3839,1384.2,1454.4,1420.7,1485.6,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1800,0.3865,1384.2,1454.4,1420.7,1485.6,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1740,0.2993,1382.0,1458.9,1417.1,1490.0,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1740,0.2989,1382.0,1458.9,1417.2,1490.0,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1680,0.2742,1378.3,1463.7,1414.0,1493.9,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1680,0.2787,1378.3,1463.7,1414.0,1493.9,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1620,0.3212,1374.7,1466.9,1411.2,1497.9,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1620,0.3296,1374.7,1466.9,1411.2,1497.9,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1560,0.1753,1372.3,1472.6,1406.0,1503.0,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1560,0.1787,1372.3,1472.6,1406.0,1503.0,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1500,0.2436,1371.0,1478.7,1402.2,1506.6,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1500,0.2465,1371.0,1478.6,1402.2,1506.6,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1440,0.2043,1368.6,1482.5,1400.0,1511.1,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1440,0.2129,1368.5,1482.5,1400.0,1511.1,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1380,0.1552,1366.1,1485.5,1396.8,1514.8,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1380,0.1602,1366.0,1485.5,1396.8,1514.8,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1320,0.1674,1362.9,1490.5,1394.0,1519.0,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1320,0.1727,1362.9,1490.4,1394.0,1519.1,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,-1260,0.2043,1360.2,1497.3,1390.1,1523.2,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,-1260,0.2029,1360.2,1497.2,1390.1,1523.2,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,480,0.1122,1912.7,757.3,1926.5,775.9,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,540,0.2381,1913.8,754.0,1925.7,775.2,2048,1536,1024,0
20170627_FIRE_om-e-mobo-c,540,0.3035,1913.7,753.9,1925.7,775.3,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,600,0.2104,1905.5,746.5,1919.9,777.7,2048,1536,896,0
20170627_FIRE_om-e-mobo-c,600,0.5377,1905.7,747.7,1924.4,775.0,2048,1536,1024,0
20170627_FIRE_om-e-mobo-c,600,0.2638,1905.2,746.7,1919.8,777.1,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,600,0.5735,1905.6,747.6,1924.4,775.0,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,660,0.2660,1901.3,749.1,1922.2,774.7,2048,1536,1024,0
20170627_FIRE_om-e-mobo-c,660,0.1307,1902.6,748.4,1919.8,777.3,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,660,0.3564,1901.2,748.9,1922.3,774.7,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,720,0.1794,1894.8,746.0,1922.9,775.9,2048,1536,1024,0
20170627_FIRE_om-e-mobo-c,720,0.1262,1895.8,744.7,1919.8,778.4,2048,1536,896,512
20170627_FIRE_om-e-mobo-c,720,0.3090,1894.7,745.9,1923.0,775.9,2048,1536,1024,512
20170627_FIRE_om-e-mobo-c,900,0.1046,1885.7,749.0,1921.7,775.2,2048,1536,1024,512
20170708_Whittier_syp-n-mobo-c,-1320,0.1047,2726.7,684.3,2788.8,762.0,3072,2048,2048,0
20170708_Whittier_syp-n-mobo-c,240,0.4460,1503.7,986.7,1692.7,1061.9,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,300,0.1349,1574.2,980.3,1699.4,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,300,0.2902,1515.2,977.5,1769.3,1065.5,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,360,0.4597,1538.0,961.6,1763.3,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,360,0.2097,1542.0,963.1,1697.4,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,360,0.5406,1511.9,965.2,1671.3,1062.8,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,360,0.3594,1499.9,961.8,1764.0,1059.6,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,360,0.1280,1508.4,1024.0,1607.8,1062.6,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,420,0.3389,1526.1,901.2,1810.6,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,420,0.3915,1514.5,896.0,1817.3,1059.2,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,420,0.2107,1506.5,1024.1,1604.5,1061.0,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,420,0.1545,1503.7,1024.0,1691.9,1062.0,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,480,0.5763,1529.7,861.6,1730.8,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,480,0.3829,1509.0,896.0,1766.6,1058.8,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,480,0.1092,1497.2,896.0,1899.1,1059.3,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,540,0.4814,1539.8,864.8,1786.3,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,540,0.4220,1598.4,772.6,1859.6,974.9,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,540,0.3312,1792.3,806.9,1855.1,959.9,3072,2048,1792,0
20170708_Whittier_syp-n-mobo-c,540,0.2819,1792.0,806.7,1854.2,905.1,3072,2048,1792,0
20170708_Whittier_syp-n-mobo-c,540,0.3609,1509.7,896.0,1785.2,1069.3,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,600,0.3463,1566.2,787.3,1823.8,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,600,0.3206,1792.0,733.8,1950.4,945.9,3072,2048,1792,0
20170708_Whittier_syp-n-mobo-c,600,0.4778,1506.9,896.0,1723.2,1066.1,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,600,0.2452,1507.8,1024.0,1588.0,1061.7,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,600,0.1033,1506.7,1024.0,1652.6,1064.3,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,660,0.2430,1558.6,845.9,1786.3,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,660,0.5322,1522.4,896.0,1784.9,1058.6,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,660,0.1131,1508.5,955.6,1703.0,1063.2,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,660,0.4864,1506.5,1024.0,1625.9,1064.8,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,720,0.1289,1591.5,715.0,1889.6,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,720,0.1240,1643.5,702.0,1920.0,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,720,0.1135,1598.4,695.1,1920.0,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,720,0.1505,1493.9,914.9,1833.8,1077.2,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,720,0.3098,1792.2,896.0,1862.5,1030.0,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,840,0.3022,1578.0,922.9,1852.6,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,840,0.1181,1488.9,920.9,1906.3,1093.1,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,840,0.1138,1792.2,924.2,1908.0,1056.1,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,900,0.1082,1792.0,896.0,1962.5,1076.7,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,960,0.1770,1504.3,933.9,1851.6,1079.8,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,1020,0.2273,1566.8,934.6,1831.4,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,1080,0.1754,1559.7,919.4,1853.9,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,1080,0.1365,1505.8,937.2,1798.7,1074.0,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,1080,0.1330,1479.0,936.7,1865.6,1085.6,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,1080,0.1082,1507.6,944.7,1715.4,1068.2,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,1080,0.3362,1792.9,920.6,1917.4,1062.5,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,1080,0.4635,1506.9,1024.0,1603.3,1067.7,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,1140,0.1613,1552.8,875.4,1830.0,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,1140,0.2385,1507.0,899.2,1746.3,1069.9,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,1140,0.5370,1504.3,1024.0,1618.0,1065.6,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,1200,0.2805,1642.6,798.5,1911.2,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,1200,0.2016,1505.5,918.9,1767.9,1079.9,3072,2048,896,896
20170708_Whittier_syp-n-mobo-c,1200,0.1112,1506.6,1024.0,1654.7,1076.9,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,1260,0.1087,1668.1,729.5,1920.0,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,1260,0.1633,1792.0,721.7,1928.4,998.7,3072,2048,1792,0
20170708_Whittier_syp-n-mobo-c,1260,0.1108,2882.4,724.1,2923.4,786.5,3072,2048,2048,0
20170708_Whittier_syp-n-mobo-c,1260,0.2033,1792.2,896.0,1871.0,1037.3,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,1320,0.2732,1792.0,898.6,1869.3,1041.0,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,1320,0.1518,1792.8,896.0,1905.6,1123.8,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,1500,0.1244,1593.5,902.7,1886.5,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,1500,0.2312,1812.2,822.8,1997.5,932.4,3072,2048,1792,0
20170708_Whittier_syp-n-mobo-c,1500,0.1310,1792.3,896.0,1915.3,1072.5,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,1560,0.2074,1792.0,896.0,1905.9,1097.2,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,1560,0.1035,1506.0,1024.0,1780.2,1098.6,3072,2048,896,1024
20170708_Whittier_syp-n-mobo-c,1620,0.1278,1626.7,779.5,1920.0,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,1680,0.1907,1792.1,896.0,1912.8,1075.2,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-c,2100,0.1222,2048.0,896.0,2069.6,979.7,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-c,2100,0.5648,1792.0,1024.0,1887.8,1075.1,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-c,2100,0.1348,1792.0,1024.0,1823.4,1074.9,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-c,2220,0.1024,1606.5,900.3,1840.5,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,2280,0.1652,1656.5,801.6,1920.0,1024.0,3072,2048,896,0
20170708_Whittier_syp-n-mobo-c,2280,0.3866,2048.0,931.0,2065.7,985.0,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-c,2280,0.2296,2048.0,928.6,2065.2,1013.3,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-c,2280,0.4328,1792.2,1024.0,1872.2,1079.9,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-c,2280,0.1346,1792.0,1024.1,1819.7,1078.9,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-c,2400,0.6408,1792.0,1024.0,1895.3,1090.0,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-2399,0.1223,2266.9,1286.5,2328.7,1337.2,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-m,-2399,0.1253,2267.0,1286.5,2328.7,1337.1,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-2399,0.1398,2267.0,1286.5,2328.8,1337.2,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-2399,0.1319,2267.0,1286.5,2328.7,1337.2,3072,2048,2048,1024
20170708_Whittier_syp-n-mobo-m,-2279,0.1170,2267.1,1286.7,2328.7,1337.8,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-m,-2279,0.1172,2267.1,1286.7,2328.7,1337.8,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-2279,0.1338,1844.3,1094.1,1895.0,1122.7,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-2279,0.1335,2267.1,1286.7,2328.8,1337.8,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-2279,0.1197,2267.2,1286.7,2328.7,1337.8,3072,2048,2048,1024
20170708_Whittier_syp-n-mobo-m,-2159,0.1499,1421.8,89.4,1455.0,119.6,3072,2048,896,0
20170708_Whittier_syp-n-mobo-m,-2159,0.1215,2267.2,1286.9,2328.9,1337.8,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-m,-2159,0.1106,2267.2,1286.9,2328.9,1337.8,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-2159,0.1306,245.9,1089.8,305.1,1135.1,3072,2048,0,1024
20170708_Whittier_syp-n-mobo-m,-2159,0.1378,2267.2,1286.9,2328.9,1337.8,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-2159,0.1105,2267.2,1286.9,2328.9,1337.8,3072,2048,2048,1024
20170708_Whittier_syp-n-mobo-m,-2099,0.4875,1478.4,97.0,1511.2,128.4,3072,2048,896,0
20170708_Whittier_syp-n-mobo-m,-2099,0.1058,1843.8,1094.5,1895.3,1122.7,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-2039,0.1047,1844.3,1093.8,1895.3,1122.7,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-1979,0.1039,2267.0,1287.4,2329.3,1338.0,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-1979,0.1283,1844.1,1094.3,1895.2,1122.7,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-1979,0.1024,2267.0,1287.3,2329.3,1338.0,3072,2048,2048,1024
20170708_Whittier_syp-n-mobo-m,-1859,0.1028,2266.9,1287.5,2328.9,1338.1,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-m,-1859,0.1204,2266.9,1287.5,2328.9,1338.1,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-1859,0.1116,2266.9,1287.5,2328.9,1338.1,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-1859,0.1141,2267.0,1287.5,2328.8,1338.1,3072,2048,2048,1024
20170708_Whittier_syp-n-mobo-m,-1739,0.1023,2266.9,1287.6,2328.8,1337.8,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-1679,0.1229,246.4,1090.9,304.5,1135.3,3072,2048,0,1024
20170708_Whittier_syp-n-mobo-m,-1619,0.1088,245.5,1090.0,304.4,1134.9,3072,2048,0,1024
20170708_Whittier_syp-n-mobo-m,-1499,0.1377,2267.1,1287.4,2328.6,1337.4,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-m,-1499,0.1626,2267.1,1287.4,2328.6,1337.4,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-1499,0.1585,246.2,1090.3,304.7,1135.1,3072,2048,0,1024
20170708_Whittier_syp-n-mobo-m,-1499,0.1541,2267.1,1287.3,2328.6,1337.4,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-1499,0.1217,1844.5,1094.3,1894.9,1122.8,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-1499,0.1577,2267.2,1287.4,2328.5,1337.4,3072,2048,2048,1024
20170708_Whittier_syp-n-mobo-m,-1439,0.1364,247.2,1090.4,304.3,1135.0,3072,2048,0,1024
20170708_Whittier_syp-n-mobo-m,-1379,0.1198,1844.4,1093.9,1895.6,1123.1,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-1319,0.1149,2267.0,1287.2,2328.7,1336.8,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-m,-1319,0.1296,2267.0,1287.2,2328.7,1336.7,3072,2048,2048,896
20170708_Whittier_syp-n-mobo-m,-1319,0.1215,2267.0,1287.2,2328.7,1336.8,3072,2048,1792,1024
20170708_Whittier_syp-n-mobo-m,-1319,0.1212,2267.1,1287.2,2328.6,1336.7,3072,2048,2048,1024
20170708_Whittier_syp-n-mobo-m,-1259,0.1250,2267.2,1287.9,2329.2,1337.0,3072,2048,1792,896
20170708_Whittier_syp-n-mobo-m,-1259,0.1577,2267.2,1287.9,2329.2,1337.0,3072,2048,2048,896
